,Id,Name,GroupName,Class,Variant,Tonnage,BattleValue,Technology,Cost,Rules,TROId,TRO,RSId,RS,EraIcon,DateIntroduced,EraId,EraStart,ImageUrl,IsFeatured,IsPublished,Release,Type,Role,BFType,BFSize,BFMove,BFTMM,BFArmor,BFStructure,BFThreshold,BFDamageShort,BFDamageShortMin,BFDamageMedium,BFDamageMediumMin,BFDamageLong,BFDamageLongMin,BFDamageExtreme,BFDamageExtemeMin,BFOverheat,BFPointValue,BFAbilities,Skill,FormatedTonnage,Availability Era,Faction,EraAvailabilityStart,EraAvailabilityEnd,Era Name,Unnamed: 0,Faction Name
12,1912,Locust LCT-5W2,,Locust,LCT-5W2,20,787,Inner Sphere,3480000,Standard,202,TR:3085,266,RS:3085u-PP,https://i.ibb.co/4jf2wfz/era05-jihad.png,3079,14,3068,https://i.ibb.co/Qb0GcNv/locust-3085.png,True,True,1.0,BattleMech,Scout,BM,1,"22""",0,2,1,0,1,False,1,False,0,False,0,False,0,24,"C3S,ECM,ENE,MHQ1,TAG",0,20.0,jihad,la,3079,3080,Jihad,,Lyran Alliance
13,1074,Fireball ALM-10D,,Fireball,ALM-10D,20,957,Inner Sphere,3534820,Standard,436,TR:CI,257,RS:3085u-ONN,https://i.ibb.co/4jf2wfz/era05-jihad.png,3076,14,3068,https://i.ibb.co/p0KNM8N/fireball-3055u.png,False,True,1.0,BattleMech,Striker,BM,1,"28""",0,2,1,0,2,False,2,False,0,False,0,False,0,26,ENE,0,20.0,jihad,la,3076,3080,Jihad,,Lyran Alliance
14,4791,Pathfinder PFF-2T,,Pathfinder,PFF-2T,25,0,Primitive,1961250,Advanced,278,XTR:RetroTech,192,,https://i.ibb.co/4jf2wfz/era05-jihad.png,3075,14,3068,https://i.ibb.co/wLLjkgZ/pathfinder-xtr.png,False,True,1.0,BattleMech,,,0,,0,0,0,0,0,False,0,False,0,False,0,False,0,0,,0,25.0,jihad,la,3075,3080,Jihad,,Lyran Alliance
15,828,Dart DRT-3S,,Dart,DRT-3S,25,436,Inner Sphere,2183750,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3051,13,3050,https://i.ibb.co/kyRc6fm/dart-3055u.png,True,True,1.0,BattleMech,Scout,BM,1,"18""",0,2,2,0,1,False,0,False,0,False,0,False,0,15,ENE,0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
16,4790,Pathfinder PFF-2,,Pathfinder,PFF-2,25,452,Primitive,1998750,Advanced,278,XTR:RetroTech,278,XTR:RetroTech,https://i.ibb.co/4jf2wfz/era05-jihad.png,3075,14,3068,https://i.ibb.co/wLLjkgZ/pathfinder-xtr.png,True,True,1.0,BattleMech,Scout,BM,1,"12""",0,2,2,0,1,False,1,False,0,False,0,False,0,16,"ENE,PRB,RCN",0,25.0,jihad,la,3075,3080,Jihad,,Lyran Alliance
17,666,Commando COM-1A,,Commando,COM-1A,25,475,Primitive,1705000,Advanced,172,XTR:Primitives I,172,XTR:Primitives I,https://i.ibb.co/fr2Wdf0/era01-age-of-war-star-league.png,2463,9,2005,https://i.ibb.co/NnMW0g6/commando-prim.png,True,True,1.0,BattleMech,Scout,BM,1,"10""",0,2,2,0,1,False,1,False,0,False,0,False,0,13,ENE,0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
18,7461,Commando COM-1AK,,Commando,COM-1AK,25,533,Primitive,1709688,Advanced,429,TtS:Kaumberg,429,TtS:Kaumberg,https://i.ibb.co/4jf2wfz/era05-jihad.png,3072,14,3068,https://i.ibb.co/NnMW0g6/commando-prim.png,False,True,1.0,BattleMech,Scout,BM,1,"10""",0,3,2,0,2,False,1,False,0,False,0,False,0,16,ENE,0,25.0,jihad,la,3072,3080,Jihad,,Lyran Alliance
19,672,Commando COM-3A,,Commando,COM-3A,25,540,Inner Sphere,1879375,Introductory,422,TR:SW,510,RSFP:Wave 1,https://i.ibb.co/MB09bVm/era02-succession-wars.png,3025,256,3020,https://i.ibb.co/tcxdcYf/commando-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"12""",0,2,2,0,2,False,2,False,0,False,0,False,0,17,SRM1/1,0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
20,670,Commando COM-2D,,Commando,COM-2D,25,541,Inner Sphere,1891250,Introductory,422,TR:SW,510,RSFP:Wave 1,https://i.ibb.co/fr2Wdf0/era01-age-of-war-star-league.png,2486,9,2005,https://i.ibb.co/tcxdcYf/commando-rg.png,True,True,1.0,BattleMech,Striker,BM,1,"12""",0,2,2,0,2,False,2,False,0,False,0,False,0,17,SRM1/1,0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
21,9629,Commando COM-7Z2,,Commando,COM-7Z2,25,543,Inner Sphere,0,Standard,544,Shrap16,464,ShrapRS,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3051,13,3050,https://i.ibb.co/tcxdcYf/commando-rg.png,False,True,2.0,BattleMech,Scout,bm,1,"12""",0,3,2,0,2,False,1,False,0,False,0,False,0,20,"PRB,RCN",0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
22,674,Commando COM-5S,,Commando,COM-5S,25,557,Inner Sphere,2220000,Standard,231,TR:3050U,510,RSFP:Wave 1,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3050,13,3050,https://i.ibb.co/tcxdcYf/commando-rg.png,True,True,1.0,BattleMech,Striker,BM,1,"12""",0,2,2,0,2,False,2,False,0,False,0,False,0,17,CASE,0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
23,671,Commando COM-2Dr,,Commando,COM-2Dr,25,563,Inner Sphere,1963750,Standard,202,TR:3085,257,RS:3085u-ONN,https://i.ibb.co/4jf2wfz/era05-jihad.png,3075,14,3068,https://i.ibb.co/tcxdcYf/commando-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"12""",0,2,2,0,2,False,2,False,0,True,0,False,0,18,"CASE,IF0*",0,25.0,jihad,la,3075,3080,Jihad,,Lyran Alliance
24,9631,Commando COM-7J,,Commando,COM-7J,25,599,Inner Sphere,0,Standard,544,Shrap16,464,ShrapRS,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3056,13,3050,https://i.ibb.co/tcxdcYf/commando-rg.png,False,True,2.0,BattleMech,Striker,bm,1,"12""/10""j",0,2,2,0,2,False,2,False,0,False,0,False,0,18,"CASE,SRM1/1",0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
25,9632,Commando COM-7W,,Commando,COM-7W,25,608,Inner Sphere,0,Standard,544,Shrap16,464,ShrapRS,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3056,13,3050,https://i.ibb.co/tcxdcYf/commando-rg.png,False,True,2.0,BattleMech,Striker,BM,1,"12""",0,2,2,0,2,False,2,False,0,False,0,False,0,17,CASE,0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
26,2195,Mjolnir MLR-BX,,Mjolnir,MLR-BX,25,612,Inner Sphere,3792500,Advanced,514,TR:DA,535,RS:DA,https://i.ibb.co/4jf2wfz/era05-jihad.png,3078,14,3068,https://i.ibb.co/hRC1Y6M/mjolnir-3085.png,False,True,1.0,BattleMech,Striker,BM,1,"12""j",0,3,1,0,2,False,2,False,0,False,0,False,0,21,"MEL,SRM1/1,TSM",0,25.0,jihad,la,3078,3080,Jihad,,Lyran Alliance
27,667,Commando COM-1B,,Commando,COM-1B,25,616,Inner Sphere,1820000,Introductory,231,TR:3050U,200,RS:3050Uu-I,https://i.ibb.co/MB09bVm/era02-succession-wars.png,3015,255,2901,https://i.ibb.co/tcxdcYf/commando-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"12""",0,2,2,0,2,False,2,False,0,False,0,False,0,17,,0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
28,9630,Commando COM-7A,,Commando,COM-7A,25,625,Inner Sphere,0,Standard,544,Shrap16,464,ShrapRS,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3056,13,3050,https://i.ibb.co/tcxdcYf/commando-rg.png,False,True,2.0,BattleMech,Striker,BM,1,"12""",0,3,2,0,2,False,2,False,0,False,0,False,0,20,"CASE,SRM1/1",0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
29,830,Dart DRT-6S,,Dart,DRT-6S,25,641,Inner Sphere,2292500,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3053,13,3050,https://i.ibb.co/kyRc6fm/dart-3055u.png,False,True,1.0,BattleMech,Scout,BM,1,"18""",0,3,2,0,1,False,1,False,0,False,0,False,0,22,ENE,0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
30,829,Dart DRT-4S,,Dart,DRT-4S,25,656,Inner Sphere,2273750,Introductory,436,TR:CI,437,RS:CI,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3053,13,3050,https://i.ibb.co/kyRc6fm/dart-3055u.png,False,True,1.0,BattleMech,Scout,BM,1,"18""",0,2,2,0,2,False,2,False,0,False,0,False,0,23,ENE,0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
31,676,Commando COM-7S,,Commando,COM-7S,25,658,Inner Sphere,2965000,Standard,231,TR:3050U,200,RS:3050Uu-I,https://i.ibb.co/QjhjKwr/era04-civil-war.png,3064,247,3062,https://i.ibb.co/tcxdcYf/commando-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"12""",0,2,1,0,3,False,3,False,0,False,0,False,0,20,CASE,0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
32,2194,Mjolnir MLR-B2,,Mjolnir,MLR-B2,25,670,Inner Sphere,2600313,Advanced,514,TR:DA,535,RS:DA,https://i.ibb.co/4jf2wfz/era05-jihad.png,3077,14,3068,https://i.ibb.co/hRC1Y6M/mjolnir-3085.png,True,True,1.0,BattleMech,Scout,BM,1,"12""j",0,3,2,0,1,False,1,False,0,False,0,False,0,18,"ENE,MEL,TSM",0,25.0,jihad,la,3077,3080,Jihad,,Lyran Alliance
33,831,Dart DRT-6T,,Dart,DRT-6T,25,703,Inner Sphere,3344063,Standard,436,TR:CI,257,RS:3085u-ONN,https://i.ibb.co/4jf2wfz/era05-jihad.png,3077,14,3068,https://i.ibb.co/kyRc6fm/dart-3055u.png,False,True,1.0,BattleMech,Scout,BM,1,"18""",0,3,1,0,1,False,1,False,1,False,0,False,0,21,ENE,0,25.0,jihad,la,3077,3080,Jihad,,Lyran Alliance
34,9638,"Commando COM-7T ""Blazing Inferno II""",,Commando,"COM-7T ""Blazing Inferno II""",25,1018,Inner Sphere,0,Standard,544,Shrap16,464,ShrapRS,https://i.ibb.co/QjhjKwr/era04-civil-war.png,3062,247,3062,https://i.ibb.co/bdCyTzT/commando-blazing-inferno-shrap.png,True,True,2.0,BattleMech,Striker,bm,1,"12""",0,3,2,0,3,False,3,False,0,False,0,False,1,26,"ENE,TSM",0,25.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
35,1676,Javelin JVN-10P,,Javelin,JVN-10P,30,590,Inner Sphere,2370940,Standard,231,TR:3050U,200,RS:3050Uu-I,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3049,13,3050,https://i.ibb.co/VLykXhJ/javelin-rg.png,True,True,1.0,BattleMech,Striker,BM,1,"12""j",0,2,3,0,2,False,2,False,0,False,0,False,0,19,,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
36,1589,Hussar HSR-400-D,,Hussar,HSR-400-D,30,611,Inner Sphere,4831840,Standard,231,TR:3050U,194,RS:3050Uu-C,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3052,13,3050,https://i.ibb.co/nQjTYDT/hussar-3050u.png,False,True,1.0,BattleMech,Scout,BM,1,"16""",0,2,1,0,1,False,1,False,1,False,0,False,0,18,FLK1/1/1,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
37,1585,Hussar HSR-200-D,,Hussar,HSR-200-D,30,636,Inner Sphere,2790840,Standard,422,TR:SW,423,RS:SW,https://i.ibb.co/fr2Wdf0/era01-age-of-war-star-league.png,2620,10,2571,https://i.ibb.co/nQjTYDT/hussar-3050u.png,True,True,1.0,BattleMech,Scout,BM,1,"18""",0,1,3,0,1,False,1,False,1,False,0,False,0,18,ENE,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
38,3378,Valkyrie VLK-QF,,Valkyrie,VLK-QF,30,653,Inner Sphere,2163070,Introductory,180,TR:3039,241,RS:3039u,https://i.ibb.co/MB09bVm/era02-succession-wars.png,2967,255,2901,https://i.ibb.co/FYf5ZmT/valkyrie-rg.png,False,True,1.0,BattleMech,Missile Boat,BM,1,"10""j",0,3,3,0,1,False,1,False,1,False,0,False,0,19,IF1,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
39,3372,Valkyrie VLK-QA,,Valkyrie,VLK-QA,30,723,Inner Sphere,2205320,Introductory,180,TR:3039,510,RSFP:Wave 1,https://i.ibb.co/MB09bVm/era02-succession-wars.png,2787,11,2781,https://i.ibb.co/FYf5ZmT/valkyrie-rg.png,True,True,1.0,BattleMech,Missile Boat,BM,1,"10""j",0,3,3,0,1,False,2,False,1,False,0,False,0,22,IF1,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
40,275,Battle Hawk BH-K305,,Battle Hawk,BH-K305,30,771,Inner Sphere,3761940,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3053,13,3050,https://i.ibb.co/Pgc3Nvz/battle-hawk-3055u.png,True,True,1.0,BattleMech,Striker,BM,1,"10""j",0,3,1,0,3,False,3,False,0,False,0,False,0,24,AMS,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
41,3379,Valkyrie VLK-QS5,,Valkyrie,VLK-QS5,30,774,Inner Sphere,4874220,Standard,178,BattleCorps,266,RS:3085u-PP,https://i.ibb.co/4jf2wfz/era05-jihad.png,3070,14,3068,https://i.ibb.co/dJdh75C/valkyrie-3085.png,False,True,1.0,BattleMech,Missile Boat,BM,1,"10""j",0,4,3,0,2,False,2,False,1,False,0,False,0,25,"CASE,IF1",0,30.0,jihad,la,3070,3080,Jihad,,Lyran Alliance
42,3373,Valkyrie VLK-QD,,Valkyrie,VLK-QD,30,807,Inner Sphere,2587520,Standard,539,RGv1,510,RSFP:Wave 1,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3049,13,3050,https://i.ibb.co/FYf5ZmT/valkyrie-rg.png,False,True,1.0,BattleMech,Missile Boat,BM,1,"10""j",0,4,3,0,2,False,2,False,1,False,0,False,0,25,"CASE,IF1",0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
43,5661,Razorback RZK-10S,,Razorback,RZK-10S,30,821,Inner Sphere,4035850,Standard,246,TR:3067,367,RS:3067u,https://i.ibb.co/4jf2wfz/era05-jihad.png,3079,14,3068,https://i.ibb.co/bJ3m2JG/razorback-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"12""",0,3,2,0,3,False,2,False,0,True,0,False,0,25,"CASE,IF0*,PRB,RCN",0,30.0,jihad,la,3079,3080,Jihad,,Lyran Alliance
44,2813,Scarabus SCB-9A,,Scarabus,SCB-9A,30,846,Inner Sphere,5489770,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3053,13,3050,https://i.ibb.co/6tpVFpn/scarabus-3055u.png,True,True,1.0,BattleMech,Scout,BM,1,"20""",0,3,1,0,2,False,1,False,0,False,0,False,0,27,"ECM,ENE,MEL,TAG",0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
45,4904,Razorback RZK-9S,,Razorback,RZK-9S,30,855,Inner Sphere,3535350,Standard,246,TR:3067,367,RS:3067u,https://i.ibb.co/QjhjKwr/era04-civil-war.png,3063,247,3062,https://i.ibb.co/bJ3m2JG/razorback-3067.png,True,True,1.2,BattleMech,Striker,BM,1,"12""",0,4,2,0,3,False,2,False,1,False,0,False,0,24,CASE,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
46,3369,Valiant V4-LNT-K7,,Valiant,V4-LNT-K7,30,894,Inner Sphere,3271840,Standard,463,TR:J,534,RS:J,https://i.ibb.co/4jf2wfz/era05-jihad.png,3068,14,3068,https://i.ibb.co/CJzLHKq/valiant-3075.png,True,True,1.0,BattleMech,Striker,BM,1,"18""",0,3,3,0,2,False,2,False,0,False,0,False,0,29,"ENE,MEL",0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
47,276,Battle Hawk BH-K306,,Battle Hawk,BH-K306,30,926,Inner Sphere,3547440,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/QjhjKwr/era04-civil-war.png,3067,247,3062,https://i.ibb.co/Pgc3Nvz/battle-hawk-3055u.png,False,True,1.0,BattleMech,Striker,BM,1,"10""j",0,3,2,0,3,False,3,False,0,False,0,False,0,25,AMS,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
48,2814,Scarabus SCB-9T,,Scarabus,SCB-9T,30,949,Inner Sphere,6033820,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3054,13,3050,https://i.ibb.co/6tpVFpn/scarabus-3055u.png,False,True,1.0,BattleMech,Scout,BM,1,"20""",0,3,1,0,2,False,1,False,0,False,0,False,0,28,"ECM,ENE,MEL,TAG,TSM",0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
49,1655,Jackal JA-KL-55,,Jackal,JA-KL-55,30,1034,Inner Sphere,4610840,Standard,237,TR:3055U,230,RS:3055Uu,https://i.ibb.co/QjhjKwr/era04-civil-war.png,3066,247,3062,https://i.ibb.co/9rLVbFh/jackal-3055u.png,False,True,1.0,BattleMech,Striker,BM,1,"14""",0,3,1,0,2,False,2,False,2,False,0,False,0,27,,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
50,1677,"Javelin JVN-11A ""Fire Javelin""",,Javelin,"JVN-11A ""Fire Javelin""",30,1073,Inner Sphere,0,Standard,231,TR:3050U,200,RS:3050Uu-I,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3053,13,3050,https://i.ibb.co/VLykXhJ/javelin-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"12""j",0,3,3,0,4,False,4,False,0,False,0,False,0,30,ENE,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
51,4763,Osiris OSR-3D,,Osiris,OSR-3D,30,1138,Inner Sphere,5230550,Standard,463,TR:J,534,RS:J,https://i.ibb.co/QjhjKwr/era04-civil-war.png,3063,247,3062,https://i.ibb.co/rmnGc16/osiris-3067.png,True,True,1.2,BattleMech,Striker,BM,1,"16""/8""j",0,3,1,0,3,False,3,False,0,False,0,False,1,32,JMPW2,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
52,4905,Razorback RZK-9T,,Razorback,RZK-9T,30,1149,Inner Sphere,3810300,Standard,246,TR:3067,367,RS:3067u,https://i.ibb.co/QjhjKwr/era04-civil-war.png,3066,247,3062,https://i.ibb.co/bJ3m2JG/razorback-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"12""",0,4,2,0,2,False,2,False,1,False,0,False,1,24,ENE,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
53,5662,Razorback RZK-10T,,Razorback,RZK-10T,30,1172,Inner Sphere,4550000,Standard,246,TR:3067,367,RS:3067u,https://i.ibb.co/4jf2wfz/era05-jihad.png,3071,14,3068,https://i.ibb.co/bJ3m2JG/razorback-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"14""",0,4,1,0,3,False,3,False,2,False,0,False,0,35,ENE,0,30.0,jihad,la,3071,3080,Jihad,,Lyran Alliance
54,4764,Osiris OSR-4D,,Osiris,OSR-4D,30,1230,Inner Sphere,5562700,Standard,463,TR:J,534,RS:J,https://i.ibb.co/QjhjKwr/era04-civil-war.png,3067,247,3062,https://i.ibb.co/rmnGc16/osiris-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"16""j",0,3,1,0,2,False,2,False,0,False,0,False,2,27,ENE,0,30.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
55,2425,Panther PNT-9R,,Panther,PNT-9R,35,769,Inner Sphere,2485710,Introductory,422,TR:SW,511,RSFP:Wave 2,https://i.ibb.co/fr2Wdf0/era01-age-of-war-star-league.png,2759,10,2571,https://i.ibb.co/TbxKkyQ/panther-rg.png,True,True,1.0,BattleMech,Brawler,BM,1,"8""j",0,3,3,0,2,False,2,False,1,False,0,False,0,19,,0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
56,1098,"Firestarter FS9-M ""Mirage""",,Firestarter,"FS9-M ""Mirage""",35,798,Inner Sphere,3065175,Introductory,422,TR:SW,423,RS:SW,https://i.ibb.co/MB09bVm/era02-succession-wars.png,2893,11,2781,https://i.ibb.co/vY5ch3G/firestarter-rg.png,False,True,1.0,BattleMech,Scout,BM,1,"12""j",0,4,3,0,2,False,1,False,0,False,0,False,0,21,,0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
57,5441,Firestarter FS9-S2,,Firestarter,FS9-S2,35,842,Inner Sphere,3737813,Standard,231,TR:3050U,200,RS:3050Uu-I,https://i.ibb.co/4jf2wfz/era05-jihad.png,3075,14,3068,https://i.ibb.co/vY5ch3G/firestarter-rg.png,False,True,1.0,BattleMech,Scout,BM,1,"12""j",0,3,3,0,2,False,1,False,0,False,0,False,0,24,"AMS,HT1/-/-,PRB,RCN,REAR0*/-/-",0,35.0,jihad,la,3075,3080,Jihad,,Lyran Alliance
58,2370,Ostscout OTT-9S,,Ostscout,OTT-9S,35,855,Inner Sphere,6050700,Standard,199,TR:PP,266,RS:3085u-PP,https://i.ibb.co/QjhjKwr/era04-civil-war.png,3065,247,3062,https://i.ibb.co/RgM2r5Y/ostscout-ott-9s.png,False,True,1.0,BattleMech,Scout,BM,1,"16""j",0,2,2,0,1,False,1,False,0,False,0,False,0,24,"ECM,ENE,PRB,RCN,TAG",0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
59,5131,Stiletto STO-4A,,Stiletto,STO-4A,35,859,Inner Sphere,5280525,Standard,463,TR:J,534,RS:J,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3059,13,3050,https://i.ibb.co/VwPCcWP/stiletto-3067.png,True,True,1.2,BattleMech,Striker,BM,1,"16""",0,4,2,0,1,False,2,False,0,True,0,False,0,32,"CASE,ECM,IF0*",0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
60,1537,Hollander BZK-G1,,Hollander,BZK-G1,35,873,Inner Sphere,2871360,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3056,13,3050,https://i.ibb.co/fD8dwsZ/hollander-3055u.png,False,True,1.0,BattleMech,Striker,BM,1,"10""",0,4,3,0,2,False,2,False,1,False,0,False,0,24,FLK1/1/1,0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
61,5442,Firestarter FS9-S3,,Firestarter,FS9-S3,35,908,Inner Sphere,3737813,Standard,231,TR:3050U,200,RS:3050Uu-I,https://i.ibb.co/4jf2wfz/era05-jihad.png,3075,14,3068,https://i.ibb.co/vY5ch3G/firestarter-rg.png,False,True,1.0,BattleMech,Scout,BM,1,"12""j",0,3,3,0,2,False,1,False,0,False,0,False,0,23,"AMS,ECM,HT1/-/-,REAR0*/-/-",0,35.0,jihad,la,3075,3080,Jihad,,Lyran Alliance
62,5666,Stiletto STO-4C,,Stiletto,STO-4C,35,941,Inner Sphere,5264325,Standard,463,TR:J,367,RS:3067u,https://i.ibb.co/4jf2wfz/era05-jihad.png,3076,14,3068,https://i.ibb.co/VwPCcWP/stiletto-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"16""",0,4,2,0,2,False,2,False,0,True,0,False,0,31,"CASE,IF0*",0,35.0,jihad,la,3076,3080,Jihad,,Lyran Alliance
63,3560,Wolfhound WLF-1,,Wolfhound,WLF-1,35,949,Inner Sphere,5253930,Introductory,422,TR:SW,511,RSFP:Wave 2,https://i.ibb.co/MB09bVm/era02-succession-wars.png,3028,256,3020,https://i.ibb.co/V9qnp94/wolfhound-rg.png,True,True,1.0,BattleMech,Striker,BM,1,"12""",0,4,3,0,2,False,2,False,0,False,0,False,1,24,"ENE,REAR1/1/-",0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
64,1536,Hollander BZK-F3,,Hollander,BZK-F3,35,953,Inner Sphere,2585160,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3054,13,3050,https://i.ibb.co/fD8dwsZ/hollander-3055u.png,True,True,1.0,BattleMech,Sniper,BM,1,"10""",0,2,3,0,2,False,2,False,2,False,0,False,0,20,,0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
65,3561,Wolfhound WLF-1A,,Wolfhound,WLF-1A,35,967,Inner Sphere,5202630,Introductory,422,TR:SW,423,RS:SW,https://i.ibb.co/MB09bVm/era02-succession-wars.png,3028,256,3020,https://i.ibb.co/V9qnp94/wolfhound-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"12""",0,4,3,0,2,False,2,False,0,False,0,False,1,24,ENE,0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
66,3562,Wolfhound WLF-1B,,Wolfhound,WLF-1B,35,967,Inner Sphere,5253930,Introductory,422,TR:SW,423,RS:SW,https://i.ibb.co/MB09bVm/era02-succession-wars.png,3028,256,3020,https://i.ibb.co/V9qnp94/wolfhound-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"12""",0,4,3,0,2,False,2,False,0,False,0,False,1,24,ENE,0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
67,2271,Night Hawk NTK-2Q,,Night Hawk,NTK-2Q,35,997,Inner Sphere,5126625,Standard,422,TR:SW,423,RS:SW,https://i.ibb.co/fr2Wdf0/era01-age-of-war-star-league.png,2656,10,2571,https://i.ibb.co/g6RYRK6/night-hawk-3058u.png,True,True,1.0,BattleMech,Striker,BM,1,"12""",0,4,2,0,3,False,3,False,1,False,0,False,0,27,ENE,0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
68,2272,Night Hawk NTK-2S,,Night Hawk,NTK-2S,35,1017,Inner Sphere,5577525,Standard,422,TR:SW,423,RS:SW,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3059,13,3050,https://i.ibb.co/g6RYRK6/night-hawk-3058u.png,False,True,1.0,BattleMech,Striker,BM,1,"12""",0,4,2,0,2,False,2,False,1,False,0,False,0,28,"ECM,ENE,PRB,RCN",0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
69,1030,Falcon Hawk FNHK-9K,,Falcon Hawk,FNHK-9K,35,1030,Inner Sphere,4544550,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/k6ySqKN/era03-clan-invasion.png,3057,13,3050,https://i.ibb.co/7n2L9CV/falcon-hawk-3058u.png,True,True,1.0,BattleMech,Brawler,BM,1,"10""",0,4,2,0,3,False,3,False,1,False,0,False,0,27,"ENE,REAR1/1/-",0,35.0,jihad,la,3068,3080,Jihad,,Lyran Alliance
70,3568,Wolfhound WLF-4WA,,Wolfhound,WLF-4WA,35,1050,Inner Sphere,5918130,Standard,208,SB:W&B,200,RS:3050Uu-I,https://i.ibb.co/4jf2wfz/era05-jihad.png,3071,14,3068,https://i.ibb.co/V9qnp94/wolfhound-rg.png,False,True,1.0,BattleMech,Sniper,BM,1,"12""",0,4,3,0,2,False,2,False,2,False,0,False,0,27,"ECM,ENE",0,35.0,jihad,la,3071,3080,Jihad,,Lyran Alliance
